URL,Estado,Tipo de Propiedad,Precio,Tamaño de la propiedad,Parqueos,Dormitorios,Baños,ID de la propiedad,Ciudad,Área,Sub-Sector/Proyecto,Google Maps
https://mapainmueble.com/properties/atractivo-y-amplio-apartemento-en-renta-en-zona-14-daa42164/,Alquiler,Apartamento,"$ 3,200",406 m²,2,3,3,DAA42164,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-zona-14-san-patricio-ii-daa42152/,Alquiler,Apartamento,"$ 2,200",170 m²,2,3,2.5,DAA42152,"*Guatemala, Ciudad",Zona 14,San Patricio 2,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-san-patricio-2-de-3-habitaciones-daa42145/,Alquiler,Apartamento,"$ 2,240",232 m²,2,3,3,DAA42145,"*Guatemala, Ciudad",Zona 14,San Patricio 2,https://maps.google.com/?q=zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-alquiler-edificio-vivaldi-zona-14-caa13019/,Alquiler,Apartamento,"$ 1,267",106 m²,2,2,No disponible,CAA13019,"*Guatemala, Ciudad",Zona 14,Vivaldi,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-zona-14-san-patricio-ii-daa42152/,Alquiler,Apartamento,"$ 2,200",170 m²,2,3,2.5,DAA42152,"*Guatemala, Ciudad",Zona 14,San Patricio 2,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-san-patricio-2-de-3-habitaciones-daa42145/,Alquiler,Apartamento,"$ 2,240",232 m²,2,3,3,DAA42145,"*Guatemala, Ciudad",Zona 14,San Patricio 2,https://maps.google.com/?q=zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-alquiler-edificio-vivaldi-zona-14-caa13019/,Alquiler,Apartamento,"$ 1,267",106 m²,2,2,No disponible,CAA13019,"*Guatemala, Ciudad",Zona 14,Vivaldi,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/hermoso-apartamento-amueblado-daa42143/,Alquiler,Apartamento,"$ 1,250",106 m²,1,2,1.5,DAA42143,"*Guatemala, Ciudad",Zona 14,Vivaldi,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/rento-apartamento-zona-14-amueblado-daa42121/,Alquiler,Apartamento,"$ 1,800",No disponible,2,3,2.5,DAA42121,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-tiffany-canada-daa42104/,Alquiler,Apartamento,"$ 1,800",135 m²,2,2,2,DAA42104,"*Guatemala, Ciudad",Zona 14,Tiffany Cañada,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-de-apartamento-en-zona-14-santorini-americas-daa42091/,Alquiler,Apartamento,$ 900,92 m²,2,2,2,DAA42091,"*Guatemala, Ciudad",Zona 14,Santorini Américas,https://maps.google.com/?q=Zona+14+Santorini+Americas%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/zona-14-americasexclusivoapartamento-en-renta-daa42057/,Alquiler,Apartamento,"$ 2,850",170 m²,2,2,2.5,DAA42057,"*Guatemala, Ciudad",Zona 14,Tiffany Novena,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-en-tiffany-5ta-avenida-daa42031/,Alquiler,Apartamento,"$ 1,900",125 m²,2,2,2,DAA42031,"*Guatemala, Ciudad",Zona 14,Tiffany 5ta Avenida,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/rento-apartamento-zona-14-amueblado-daa42121/,Alquiler,Apartamento,"$ 1,800",No disponible,2,3,2.5,DAA42121,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-tiffany-canada-daa42104/,Alquiler,Apartamento,"$ 1,800",135 m²,2,2,2,DAA42104,"*Guatemala, Ciudad",Zona 14,Tiffany Cañada,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-de-apartamento-en-zona-14-santorini-americas-daa42091/,Alquiler,Apartamento,$ 900,92 m²,2,2,2,DAA42091,"*Guatemala, Ciudad",Zona 14,Santorini Américas,https://maps.google.com/?q=Zona+14+Santorini+Americas%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/zona-14-americasexclusivoapartamento-en-renta-daa42057/,Alquiler,Apartamento,"$ 2,850",170 m²,2,2,2.5,DAA42057,"*Guatemala, Ciudad",Zona 14,Tiffany Novena,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-en-tiffany-5ta-avenida-daa42031/,Alquiler,Apartamento,"$ 1,900",125 m²,2,2,2,DAA42031,"*Guatemala, Ciudad",Zona 14,Tiffany 5ta Avenida,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-de-apartamento-zona-14-DAA42023/,Alquiler,Apartamento,"$ 1,200",107 m²,2,2,2,DAA42023,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-de-apartamento-zona-14-DAA42022/,Alquiler,Apartamento,"$ 1,200",107 m²,2,2,2,DAA42022,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-de-dos-habitaciones-amueblado-en-z10-CAA12995/,Alquiler,Apartamento,"$ 1,000",116 m²,2,2,2.5,CAA12995,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/rento-apartamento-zona-14-amueblado-DAA41998/,Alquiler,Apartamento,"$ 1,800",198 m²,2,3,2,DAA41998,"*Guatemala, Ciudad",Zona 14,Pacífica Plaza,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-renta-zona-14-DAA41742/,Alquiler,Apartamento,"$ 2,500",No disponible,2,2,2.5,DAA41742,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-de-2-niveles-edificio-villa-risho-zona-14-caa12787/,Alquiler,Apartamento,"$ 2,200",199 m²,No disponible,2,2.5,CAA12787,"*Guatemala, Ciudad",Zona 14,Villa Risho,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-attica-zona-14-daa41626/,Alquiler,Apartamento,"$ 1,250",139 m²,2,3,2.5,DAA41626,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=Zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa41625/,Alquiler,Apartamento,"$ 1,250",139 m²,2,3,2.5,DAA41625,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=ZONA+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-en-zona-14-daa41604/,Alquiler,Apartamento,"$ 1,200",107 m²,2,2,2,DAA41604,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-en-attica-z14-daa41582/,Alquiler,Apartamento,"$ 1,626",139 m²,2,3,2.5,DAA41582,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-de-apartamento-en-zona-14-attica-daa41541/,Alquiler,Apartamento,"$ 1,600",139 m²,2,3,2.5,DAA41541,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-zona-14-de-2-habitaciones-amueblado-daa41518/,Alquiler,Apartamento,"$ 1,946",228 m²,2,2,1,DAA41518,"*Guatemala, Ciudad",Zona 14,Quinta Avenida,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apto-polanco-zona-14-2-hab-daa41490/,Alquiler,Apartamento,"$ 1,100",96 m²,2,2,2.5,DAA41490,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-quinta-avenida-zona-14-codigo-8129822-daa41464/,Alquiler,Apartamento,"$ 1,950",228 m²,2,2,2.5,DAA41464,"*Guatemala, Ciudad",Zona 14,Quinta Avenida,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-venta-edificio-casa-rialto-zona-14-codigo-7013341-daa41461/,Alquiler,Apartamento,"$ 1,500",86 m²,2,1,1.5,DAA41461,"*Guatemala, Ciudad",Zona 14,Casa Rialto,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-DAA41420/,Alquiler,Apartamento,"$ 1,300",No disponible,2,3,3,DAA41420,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-vila-catorce-zona-14-codigo-8141483-daa41381/,Alquiler,Apartamento,$ 700,36 m²,1,1,1,DAA41381,"*Guatemala, Ciudad",Zona 14,Vila Catorce,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-para-estrenar-en-zona-13-daa41320/,Alquiler,Apartamento,"$ 1,100",105 m²,2,2,2,DAA41320,"*Guatemala, Ciudad",Zona 14,Artis,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apto-elegante-2-niveles-2-hab-villa-risho-z-14-daa41314/,Alquiler,Apartamento,"$ 2,200",200 m²,2,2,2.5,DAA41314,"*Guatemala, Ciudad",Zona 14,Villa Risho,https://maps.google.com/?q=Villa+Risho%2C+Zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-la-villa-daa41273/,Alquiler,Apartamento,$ 950,87 m²,2,3,2,DAA41273,"*Guatemala, Ciudad",Zona 14,Garcés de La Villa,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-apartamento-villa-risho-daa41164/,Alquiler,Apartamento,"$ 2,200",200 m²,2,2,2.5,DAA41164,"*Guatemala, Ciudad",Zona 14,Villa Risho,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-edificio-villa-mayor-zona-14-daa41189/,Alquiler,Apartamento,"$ 1,250",92 m²,2,1,1.5,DAA41189,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquilo-apartamento-zona-14-con-2-dormitorios-y-cuarto-de-servicio-DAA41167/,Alquiler,Apartamento,"$ 2,000",146 m²,2,2,2.5,DAA41167,"*Guatemala, Ciudad",Zona 14,Echo,https://maps.google.com/?q=Edificio+Echo%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquilo-apartamento-z-14-tres-habitaciones-CAA12746/,Alquiler,Apartamento,"$ 1,900",125 m²,2,3,3.5,CAA12746,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-de-3-habitaciones-en-renta-en-echo-zona-14-daa41031/,Alquiler,Apartamento,"$ 795,000",225 m²,3,3,3.5,DAA41031,"*Guatemala, Ciudad",Zona 14,Echo,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-de-3-habitaciones-en-renta-en-echo-zona-14-DAA41032/,Alquiler,Apartamento,"$ 4,000",225 m²,3,3,3.5,DAA41032,"*Guatemala, Ciudad",Zona 14,Echo,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-quinta-avenida-zona-14-n4-en-directo-3-daa40988/,Alquiler,Apartamento,"$ 1,950",228 m²,2,2,2.5,DAA40988,"*Guatemala, Ciudad",Zona 14,Quinta Avenida,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-echo-de-3-dormitorios-daa40659/,Alquiler,Apartamento,"$ 4,998",305 m²,3,3,3.5,DAA40659,"*Guatemala, Ciudad",Zona 14,Echo,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-edifico-echo-daa40538/,Alquiler,Apartamento,"$ 2,500",146 m²,2,2,2.5,DAA40538,"*Guatemala, Ciudad",Zona 14,Echo,https://maps.google.com/?q=zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/citymax-diamond-real-estate-renta-apto-amueblado-equipado-en-zona-14-santorini-DAA40281/,Alquiler,Apartamento,"$ 1,050",90 m²,2,2,2,DAA40281,"*Guatemala, Ciudad",Zona 14,Santorini,https://maps.google.com/?q=Guatemala%2C+Guatemala+zona+14+SANTORINI++%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/zona-14-alquilo-apartamento-amueblado-DAA40104/,Alquiler,Apartamento,"$ 1,950",228 m²,2,2,3,DAA40104,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14+Excelente+Ubicacion%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-z-14-daa40088/,Alquiler,Apartamento,"$ 1,400",125 m²,2,2,2,DAA40088,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=ZONA+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-casa-canada-zona-14-daa39608/,Alquiler,Apartamento,"$ 2,200",143 m²,2,3,2.5,DAA39608,"*Guatemala, Ciudad",Zona 14,Casa Cañada,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/penthouse-con-terraza-en-avita-zona-14-daa39478/,Alquiler,Apartamento,"$ 7,500",614 m²,3,4,4.5,DAA39478,"*Guatemala, Ciudad",Zona 14,Avita,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-y-venta-zona-14-daa39465/,Alquiler,Apartamento,"$ 2,600",272 m²,3,3,3.5,DAA39465,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-renta-sector-la-villa-zona-14-daa39215/,Alquiler,Apartamento,$ 900,101 m²,2,3,2,DAA39215,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-zona-14-la-villa-pdp-caa11924/,Alquiler,Apartamento,"$ 1,200",183 m²,2,2,2.5,CAA11924,"*Guatemala, Ciudad",Zona 14,Benevento,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-tadeus-caa11906/,Alquiler,Apartamento,"$ 2,200",295 m²,2,2,3.5,CAA11906,"*Guatemala, Ciudad",Zona 14,Tadeus,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/reserva-5ta-avenida-apartamento-en-renta-para-estrenar-DAA38915/,Alquiler,Apartamento,"$ 1,600",96 m²,2,3,2,DAA38915,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-en-zona-14-daa38877/,Alquiler,Apartamento,"$ 1,620",139 m²,2,3,3.5,DAA38877,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquilo-apartamento-tres-habitaciones-nivel-bajo-z-14-DAA38807/,Alquiler,Apartamento,"$ 1,400",139 m²,2,3,2.5,DAA38807,"*Guatemala, Ciudad",Zona 14,Attica,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-renta-en-zona-14-condado-la-villa-caa11869/,Alquiler,Apartamento,$ 950,110 m²,2,3,2,CAA11869,"*Guatemala, Ciudad",Zona 14,Condado La Villa,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-caa11840/,Alquiler,Apartamento,$ 950,98 m²,2,2,2,CAA11840,"*Guatemala, Ciudad",Zona 14,Torre 14,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-caa11839/,Alquiler,Apartamento,"$ 1,500",107 m²,2,3,2,CAA11839,"*Guatemala, Ciudad",Zona 14,Segheria,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-caa11838/,Alquiler,Apartamento,$ 950,110 m²,2,3,2,CAA11838,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa38681/,Alquiler,Apartamento,"$ 1,600",200 m²,No disponible,3,2.5,DAA38681,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amuenlado-en-alquiler-zona-14-DAA38614/,Alquiler,Apartamento,$ 850,65 m²,1,1,1,DAA38614,"*Guatemala, Ciudad",Zona 14,Casa Alta,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/rento-apartamento-en-edificio-plenum-catorce-5ta-avenida-zona-14-daa38530/,Alquiler,Apartamento,"$ 1,300",98 m²,2,2,2,DAA38530,"*Guatemala, Ciudad",Zona 14,Plenum 14,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-de-apartamento-tipo-lof-en-zona-14-edificio-torreon-daa38492/,Alquiler,Apartamento,$ 850,100 m²,1,1,1,DAA38492,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=10+calle+3-44+Zona+14++Edificio+el+Torreon+%2C+Nivel+09%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/zona-14-apartamento-amplio-en-renta-en-edificio-tadeus-daa38462/,Alquiler,Apartamento,"$ 3,200",405 m²,2,3,3.5,DAA38462,"*Guatemala, Ciudad",Zona 14,Tadeus,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquilo-apartamento-tres-habitaciones-zona-14-DAA38330/,Alquiler,Apartamento,"$ 1,200",110 m²,2,3,2,DAA38330,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-edificio-piemonte-zona-14-daa38190/,Alquiler,Apartamento,"$ 1,400",141 m²,2,2,2,DAA38190,"*Guatemala, Ciudad",Zona 14,Piemonte,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-amplio-apartamento-en-zona-14-sector-la-noria-daa37987/,Alquiler,Apartamento,"$ 1,250",139 m²,2,3,2.5,DAA37987,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/en-alquiler-apartamento-amoblado-en-zona-14-edificio-benevento-daa37815/,Alquiler,Apartamento,$ 900,96 m²,2,1,2,DAA37815,"*Guatemala, Ciudad",Zona 14,Benevento,https://maps.google.com/?q=benevento%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-con-balcon-en-zona-14-daa37723/,Alquiler,Apartamento,$ 895,90 m²,No disponible,1,1,DAA37723,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14+Las+Conchas%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-en-zona-14-la-villa-daa37563/,Alquiler,Apartamento,"$ 1,000",80 m²,2,2,2,DAA37563,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-edificio-tadeus-zona-14-daa37543/,Alquiler,Apartamento,"$ 4,285",406 m²,2,3,3.5,DAA37543,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquilo-apartamento-zona-14-edificio-tadeus-2-dormitorios-daa37469/,Alquiler,Apartamento,"$ 2,974",290 m²,2,2,2.5,DAA37469,"*Guatemala, Ciudad",Zona 14,Tadeus,https://maps.google.com/?q=edificio+Tadeus+zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-attica-DAA37441/,Alquiler,Apartamento,"$ 1,250",139 m²,2,3,2.5,DAA37441,"*Guatemala, Ciudad",Zona 14,Attica,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-venta-de-apartamento-moderno-en-el-corazon-de-z-14-sector-las-americas-daa41025/,Alquiler,Apartamento,"$ 1,550",95 m²,2,3,2,DAA41025,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-amueblado-con-balcon-en-zona-14-DAA37319/,Alquiler,Apartamento,$ 895,90 m²,No disponible,1,1,DAA37319,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-de-3-habitaciones-amueblado-en-z14-caa11363/,Alquiler,Apartamento,"$ 1,300",120 m²,2,3,2,CAA11363,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-tadeus-zona-14-d-daa36705/,Alquiler,Apartamento,"$ 2,400",300 m²,2,1,2,DAA36705,"*Guatemala, Ciudad",Zona 14,Tadeus,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-santa-monica-zona-14-daa36623/,Alquiler,Apartamento,"$ 1,500",208 m²,2,2,2,DAA36623,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-attica-ii-daa36543/,Alquiler,Apartamento,"$ 1,680",193 m²,2,2,3.5,DAA36543,"*Guatemala, Ciudad",Zona 14,Attica II,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-venta-en-zona-14-daa36025/,Alquiler,Apartamento,"$ 160,260",81 m²,1,2,2,DAA36025,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14+ciudad+de+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-una-habitacion-daa36024/,Alquiler,Apartamento,$ 641,130 m²,1,2,No disponible,DAA36024,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=Zona+14+ciiudad+de+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/en-renta-apartamento-en-zona-14-amueblado-daa35920/,Alquiler,Apartamento,$ 900,96 m²,2,1,2,DAA35920,"*Guatemala, Ciudad",Zona 14,Benevento,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/amueblado-2-habitaciones-zona-14-daa35743/,Alquiler,Apartamento,"$ 1,100",90 m²,2,2,2,DAA35743,"*Guatemala, Ciudad",Zona 14,Torre 14,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa35601/,Alquiler,Apartamento,"$ 1,600",200 m²,2,3,2.5,DAA35601,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-apartamento-amueblado-zona-14-daa35379/,Alquiler,Apartamento,"$ 2,600",200 m²,2,4,3,DAA35379,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-de-3-habitaciones-en-alquiler-zona-14-daa35061/,Alquiler,Apartamento,"$ 2,900",347 m²,2,3,2,DAA35061,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-renta-noguchi-americas-zona-14-caa10544/,Alquiler,Apartamento,"$ 3,900",384 m²,3,3,3.5,CAA10544,"*Guatemala, Ciudad",Zona 14,Noguchi,https://maps.google.com/?q=Zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-de-3-dormitorios-de-375mts2-daa34911/,Alquiler,Apartamento,"$ 3,500",417 m²,3,3,4,DAA34911,"*Guatemala, Ciudad",Zona 14,Marqués del Valle,https://maps.google.com/?q=zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-alquiler-zona-14-sekkei-DAA34861/,Alquiler,Apartamento,"$ 3,250",250 m²,3,3,3.5,DAA34861,"*Guatemala, Ciudad",Zona 14,Sekkei,https://maps.google.com/?q=zona+14%2C+Guatemala%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/alquiler-de-apartamento-zona-14-amueblado-daa33803/,Alquiler,Apartamento,"$ 2,350",240 m²,3,3,3.5,DAA33803,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=3ra+avenida+18-81+zona+14+edificio+Bellagio%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/renta-de-apartamento-en-zona-14-gaudi-daa33670/,Alquiler,Apartamento,"$ 4,675",591 m²,4,3,3.5,DAA33670,"*Guatemala, Ciudad",Zona 14,Gaudí,https://maps.google.com/?q=zona+14%2C%2AGuatemala%2C+Ciudad
https://mapainmueble.com/properties/apartamento-en-z14-amueblado-una-habitacion-CAA10005/,Alquiler,Apartamento,$ 850,65 m²,1,1,1,CAA10005,"*Guatemala, Ciudad",Zona 14,No disponible,https://maps.google.com/?q=%2C%2AGuatemala%2C+Ciudad
